student_key,student_slu_id,first_name,last_name,gender,date_of_birth,email,phone,country_of_origin,visa_status,work_authorization_flag,program_code,program_name,admission_year,admission_term,graduation_term,graduation_year,gpa,linkedin_url,current_city
382,SLU00382,First382,Last382,Male,1985-04-07,student382@slu.edu,+1-314-555-0382,China,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.30,https://linkedin.com/in/student382,Dallas
383,SLU00383,First383,Last383,Male,1985-04-06,student383@slu.edu,+1-314-555-0383,Nigeria,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.31,https://linkedin.com/in/student383,New York
384,SLU00384,First384,Last384,Male,1985-04-05,student384@slu.edu,+1-314-555-0384,Brazil,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.32,https://linkedin.com/in/student384,Seattle
385,SLU00385,First385,Last385,Male,1985-04-04,student385@slu.edu,+1-314-555-0385,Vietnam,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.33,https://linkedin.com/in/student385,Austin
386,SLU00386,First386,Last386,Male,1985-04-03,student386@slu.edu,+1-314-555-0386,Iran,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.34,https://linkedin.com/in/student386,Atlanta
387,SLU00387,First387,Last387,Male,1985-04-02,student387@slu.edu,+1-314-555-0387,Turkey,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.35,https://linkedin.com/in/student387,San Jose
388,SLU00388,First388,Last388,Male,1985-04-01,student388@slu.edu,+1-314-555-0388,Kenya,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.36,https://linkedin.com/in/student388,Boston
389,SLU00389,First389,Last389,Male,1985-03-31,student389@slu.edu,+1-314-555-0389,Mexico,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.37,https://linkedin.com/in/student389,Phoenix
390,SLU00390,First390,Last390,Male,1985-03-30,student390@slu.edu,+1-314-555-0390,India,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.38,https://linkedin.com/in/student390,St. Louis
391,SLU00391,First391,Last391,Male,1985-03-29,student391@slu.edu,+1-314-555-0391,USA,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.39,https://linkedin.com/in/student391,Chicago
392,SLU00392,First392,Last392,Male,1985-03-28,student392@slu.edu,+1-314-555-0392,China,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.40,https://linkedin.com/in/student392,Dallas
393,SLU00393,First393,Last393,Male,1985-03-27,student393@slu.edu,+1-314-555-0393,Nigeria,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.41,https://linkedin.com/in/student393,New York
394,SLU00394,First394,Last394,Male,1985-03-26,student394@slu.edu,+1-314-555-0394,Brazil,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.42,https://linkedin.com/in/student394,Seattle
395,SLU00395,First395,Last395,Male,1985-03-25,student395@slu.edu,+1-314-555-0395,Vietnam,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.43,https://linkedin.com/in/student395,Austin
396,SLU00396,First396,Last396,Male,1985-03-24,student396@slu.edu,+1-314-555-0396,Iran,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.44,https://linkedin.com/in/student396,Atlanta
397,SLU00397,First397,Last397,Male,1985-03-23,student397@slu.edu,+1-314-555-0397,Turkey,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.45,https://linkedin.com/in/student397,San Jose
398,SLU00398,First398,Last398,Male,1985-03-22,student398@slu.edu,+1-314-555-0398,Kenya,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.46,https://linkedin.com/in/student398,Boston
399,SLU00399,First399,Last399,Male,1985-03-21,student399@slu.edu,+1-314-555-0399,Mexico,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.47,https://linkedin.com/in/student399,Phoenix
400,SLU00400,First400,Last400,Male,1985-03-20,student400@slu.edu,+1-314-555-0400,India,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.48,https://linkedin.com/in/student400,St. Louis
401,SLU00401,First401,Last401,Male,1985-03-19,student401@slu.edu,+1-314-555-0401,USA,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.49,https://linkedin.com/in/student401,Chicago
402,SLU00402,First402,Last402,Male,1985-03-18,student402@slu.edu,+1-314-555-0402,China,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.50,https://linkedin.com/in/student402,Dallas
403,SLU00403,First403,Last403,Male,1985-03-17,student403@slu.edu,+1-314-555-0403,Nigeria,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.51,https://linkedin.com/in/student403,New York
404,SLU00404,First404,Last404,Male,1985-03-16,student404@slu.edu,+1-314-555-0404,Brazil,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.52,https://linkedin.com/in/student404,Seattle
405,SLU00405,First405,Last405,Male,1985-03-15,student405@slu.edu,+1-314-555-0405,Vietnam,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.53,https://linkedin.com/in/student405,Austin
406,SLU00406,First406,Last406,Male,1985-03-14,student406@slu.edu,+1-314-555-0406,Iran,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.54,https://linkedin.com/in/student406,Atlanta
407,SLU00407,First407,Last407,Male,1985-03-13,student407@slu.edu,+1-314-555-0407,Turkey,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.55,https://linkedin.com/in/student407,San Jose
408,SLU00408,First408,Last408,Male,1985-03-12,student408@slu.edu,+1-314-555-0408,Kenya,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.56,https://linkedin.com/in/student408,Boston
409,SLU00409,First409,Last409,Male,1985-03-11,student409@slu.edu,+1-314-555-0409,Mexico,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.57,https://linkedin.com/in/student409,Phoenix
410,SLU00410,First410,Last410,Male,1985-03-10,student410@slu.edu,+1-314-555-0410,India,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.58,https://linkedin.com/in/student410,St. Louis
411,SLU00411,First411,Last411,Male,1985-03-09,student411@slu.edu,+1-314-555-0411,USA,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.59,https://linkedin.com/in/student411,Chicago
412,SLU00412,First412,Last412,Male,1985-03-08,student412@slu.edu,+1-314-555-0412,China,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.60,https://linkedin.com/in/student412,Dallas
413,SLU00413,First413,Last413,Male,1985-03-07,student413@slu.edu,+1-314-555-0413,Nigeria,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.61,https://linkedin.com/in/student413,New York
414,SLU00414,First414,Last414,Male,1985-03-06,student414@slu.edu,+1-314-555-0414,Brazil,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.62,https://linkedin.com/in/student414,Seattle
415,SLU00415,First415,Last415,Male,1985-03-05,student415@slu.edu,+1-314-555-0415,Vietnam,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.63,https://linkedin.com/in/student415,Austin
416,SLU00416,First416,Last416,Male,1985-03-04,student416@slu.edu,+1-314-555-0416,Iran,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.64,https://linkedin.com/in/student416,Atlanta
417,SLU00417,First417,Last417,Male,1985-03-03,student417@slu.edu,+1-314-555-0417,Turkey,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.65,https://linkedin.com/in/student417,San Jose
418,SLU00418,First418,Last418,Male,1985-03-02,student418@slu.edu,+1-314-555-0418,Kenya,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.66,https://linkedin.com/in/student418,Boston
419,SLU00419,First419,Last419,Male,1985-03-01,student419@slu.edu,+1-314-555-0419,Mexico,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.67,https://linkedin.com/in/student419,Phoenix
420,SLU00420,First420,Last420,Male,1985-02-28,student420@slu.edu,+1-314-555-0420,India,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.68,https://linkedin.com/in/student420,St. Louis
421,SLU00421,First421,Last421,Male,1985-02-27,student421@slu.edu,+1-314-555-0421,USA,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.69,https://linkedin.com/in/student421,Chicago
422,SLU00422,First422,Last422,Male,1985-02-26,student422@slu.edu,+1-314-555-0422,China,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.70,https://linkedin.com/in/student422,Dallas
423,SLU00423,First423,Last423,Male,1985-02-25,student423@slu.edu,+1-314-555-0423,Nigeria,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.71,https://linkedin.com/in/student423,New York
424,SLU00424,First424,Last424,Male,1985-02-24,student424@slu.edu,+1-314-555-0424,Brazil,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.72,https://linkedin.com/in/student424,Seattle
425,SLU00425,First425,Last425,Male,1985-02-23,student425@slu.edu,+1-314-555-0425,Vietnam,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.73,https://linkedin.com/in/student425,Austin
426,SLU00426,First426,Last426,Male,1985-02-22,student426@slu.edu,+1-314-555-0426,Iran,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.74,https://linkedin.com/in/student426,Atlanta
427,SLU00427,First427,Last427,Male,1985-02-21,student427@slu.edu,+1-314-555-0427,Turkey,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.75,https://linkedin.com/in/student427,San Jose
428,SLU00428,First428,Last428,Male,1985-02-20,student428@slu.edu,+1-314-555-0428,Kenya,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,3.76,https://linkedin.com/in/student428,Boston
429,SLU00429,First429,Last429,Male,1985-02-19,student429@slu.edu,+1-314-555-0429,Mexico,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,3.77,https://linkedin.com/in/student429,Phoenix
430,SLU00430,First430,Last430,Male,1985-02-18,student430@slu.edu,+1-314-555-0430,India,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,3.78,https://linkedin.com/in/student430,St. Louis
431,SLU00431,First431,Last431,Male,1985-02-17,student431@slu.edu,+1-314-555-0431,USA,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,3.79,https://linkedin.com/in/student431,Chicago
432,SLU00432,First432,Last432,Male,1985-02-16,student432@slu.edu,+1-314-555-0432,China,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,3.80,https://linkedin.com/in/student432,Dallas
433,SLU00433,First433,Last433,Male,1985-02-15,student433@slu.edu,+1-314-555-0433,Nigeria,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,3.81,https://linkedin.com/in/student433,New York
434,SLU00434,First434,Last434,Male,1985-02-14,student434@slu.edu,+1-314-555-0434,Brazil,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,3.82,https://linkedin.com/in/student434,Seattle
435,SLU00435,First435,Last435,Male,1985-02-13,student435@slu.edu,+1-314-555-0435,Vietnam,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,3.83,https://linkedin.com/in/student435,Austin
436,SLU00436,First436,Last436,Male,1985-02-12,student436@slu.edu,+1-314-555-0436,Iran,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,3.84,https://linkedin.com/in/student436,Atlanta
437,SLU00437,First437,Last437,Male,1985-02-11,student437@slu.edu,+1-314-555-0437,Turkey,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,3.85,https://linkedin.com/in/student437,San Jose
438,SLU00438,First438,Last438,Male,1985-02-10,student438@slu.edu,+1-314-555-0438,Kenya,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,3.86,https://linkedin.com/in/student438,Boston
439,SLU00439,First439,Last439,Male,1985-02-09,student439@slu.edu,+1-314-555-0439,Mexico,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,3.87,https://linkedin.com/in/student439,Phoenix
440,SLU00440,First440,Last440,Male,1985-02-08,student440@slu.edu,+1-314-555-0440,India,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,3.88,https://linkedin.com/in/student440,St. Louis
441,SLU00441,First441,Last441,Male,1985-02-07,student441@slu.edu,+1-314-555-0441,USA,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,3.89,https://linkedin.com/in/student441,Chicago
442,SLU00442,First442,Last442,Male,1985-02-06,student442@slu.edu,+1-314-555-0442,China,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,3.90,https://linkedin.com/in/student442,Dallas
443,SLU00443,First443,Last443,Male,1985-02-05,student443@slu.edu,+1-314-555-0443,Nigeria,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,3.91,https://linkedin.com/in/student443,New York
444,SLU00444,First444,Last444,Male,1985-02-04,student444@slu.edu,+1-314-555-0444,Brazil,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,3.92,https://linkedin.com/in/student444,Seattle
445,SLU00445,First445,Last445,Male,1985-02-03,student445@slu.edu,+1-314-555-0445,Vietnam,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,3.93,https://linkedin.com/in/student445,Austin
446,SLU00446,First446,Last446,Male,1985-02-02,student446@slu.edu,+1-314-555-0446,Iran,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,3.94,https://linkedin.com/in/student446,Atlanta
447,SLU00447,First447,Last447,Male,1985-02-01,student447@slu.edu,+1-314-555-0447,Turkey,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,3.95,https://linkedin.com/in/student447,San Jose
448,SLU00448,First448,Last448,Male,1985-01-31,student448@slu.edu,+1-314-555-0448,Kenya,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,3.96,https://linkedin.com/in/student448,Boston
449,SLU00449,First449,Last449,Male,1985-01-30,student449@slu.edu,+1-314-555-0449,Mexico,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,3.97,https://linkedin.com/in/student449,Phoenix
450,SLU00450,First450,Last450,Male,1985-01-29,student450@slu.edu,+1-314-555-0450,India,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,3.98,https://linkedin.com/in/student450,St. Louis
451,SLU00451,First451,Last451,Male,1985-01-28,student451@slu.edu,+1-314-555-0451,USA,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,3.99,https://linkedin.com/in/student451,Chicago
452,SLU00452,First452,Last452,Male,1985-01-27,student452@slu.edu,+1-314-555-0452,China,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,4.00,https://linkedin.com/in/student452,Dallas
453,SLU00453,First453,Last453,Male,1985-01-26,student453@slu.edu,+1-314-555-0453,Nigeria,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,2.50,https://linkedin.com/in/student453,New York
454,SLU00454,First454,Last454,Male,1985-01-25,student454@slu.edu,+1-314-555-0454,Brazil,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,2.51,https://linkedin.com/in/student454,Seattle
455,SLU00455,First455,Last455,Male,1985-01-24,student455@slu.edu,+1-314-555-0455,Vietnam,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,2.52,https://linkedin.com/in/student455,Austin
456,SLU00456,First456,Last456,Male,1985-01-23,student456@slu.edu,+1-314-555-0456,Iran,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,2.53,https://linkedin.com/in/student456,Atlanta
457,SLU00457,First457,Last457,Male,1985-01-22,student457@slu.edu,+1-314-555-0457,Turkey,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,2.54,https://linkedin.com/in/student457,San Jose
458,SLU00458,First458,Last458,Male,1985-01-21,student458@slu.edu,+1-314-555-0458,Kenya,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,2.55,https://linkedin.com/in/student458,Boston
459,SLU00459,First459,Last459,Male,1985-01-20,student459@slu.edu,+1-314-555-0459,Mexico,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,2.56,https://linkedin.com/in/student459,Phoenix
460,SLU00460,First460,Last460,Male,1985-01-19,student460@slu.edu,+1-314-555-0460,India,GreenCard,0,CYS,MS Cyber Security,2024,Spring,Spring,2024,2.57,https://linkedin.com/in/student460,St. Louis
461,SLU00461,First461,Last461,Male,1985-01-18,student461@slu.edu,+1-314-555-0461,USA,Citizen,1,BA,MS Business Analytics,2025,Summer,Summer,2025,2.58,https://linkedin.com/in/student461,Chicago
462,SLU00462,First462,Last462,Male,1985-01-17,student462@slu.edu,+1-314-555-0462,China,F1,0,DA,MS Data Analytics,2020,Fall,Fall,2020,2.59,https://linkedin.com/in/student462,Dallas
463,SLU00463,First463,Last463,Male,1985-01-16,student463@slu.edu,+1-314-555-0463,Nigeria,GreenCard,1,ST,MS Statistics,2021,Spring,Spring,2021,2.60,https://linkedin.com/in/student463,New York
464,SLU00464,First464,Last464,Male,1985-01-15,student464@slu.edu,+1-314-555-0464,Brazil,Citizen,0,CS,MS Computer Science,2022,Summer,Summer,2022,2.61,https://linkedin.com/in/student464,Seattle
465,SLU00465,First465,Last465,Male,1985-01-14,student465@slu.edu,+1-314-555-0465,Vietnam,F1,1,IS,MS Information Systems,2023,Fall,Fall,2023,2.62,https://linkedin.com/in/student465,Austin
466,SLU00466,First466,Last466,Male,1985-01-13,student466@slu.edu,+1-314-555-0466,Iran,GreenCard,0,AI,MS Artificial Intelligence,2024,Spring,Spring,2024,2.63,https://linkedin.com/in/student466,Atlanta
467,SLU00467,First467,Last467,Male,1985-01-12,student467@slu.edu,+1-314-555-0467,Turkey,Citizen,1,ML,MS Machine Learning,2025,Summer,Summer,2025,2.64,https://linkedin.com/in/student467,San Jose
468,SLU00468,First468,Last468,Male,1985-01-11,student468@slu.edu,+1-314-555-0468,Kenya,F1,0,CYS,MS Cyber Security,2020,Fall,Fall,2020,2.65,https://linkedin.com/in/student468,Boston
469,SLU00469,First469,Last469,Male,1985-01-10,student469@slu.edu,+1-314-555-0469,Mexico,GreenCard,1,BA,MS Business Analytics,2021,Spring,Spring,2021,2.66,https://linkedin.com/in/student469,Phoenix
470,SLU00470,First470,Last470,Male,1985-01-09,student470@slu.edu,+1-314-555-0470,India,Citizen,0,DA,MS Data Analytics,2022,Summer,Summer,2022,2.67,https://linkedin.com/in/student470,St. Louis
471,SLU00471,First471,Last471,Male,1985-01-08,student471@slu.edu,+1-314-555-0471,USA,F1,1,ST,MS Statistics,2023,Fall,Fall,2023,2.68,https://linkedin.com/in/student471,Chicago
472,SLU00472,First472,Last472,Male,1985-01-07,student472@slu.edu,+1-314-555-0472,China,GreenCard,0,CS,MS Computer Science,2024,Spring,Spring,2024,2.69,https://linkedin.com/in/student472,Dallas
473,SLU00473,First473,Last473,Male,1985-01-06,student473@slu.edu,+1-314-555-0473,Nigeria,Citizen,1,IS,MS Information Systems,2025,Summer,Summer,2025,2.70,https://linkedin.com/in/student473,New York
474,SLU00474,First474,Last474,Male,1985-01-05,student474@slu.edu,+1-314-555-0474,Brazil,F1,0,AI,MS Artificial Intelligence,2020,Fall,Fall,2020,2.71,https://linkedin.com/in/student474,Seattle
475,SLU00475,First475,Last475,Male,1985-01-04,student475@slu.edu,+1-314-555-0475,Vietnam,GreenCard,1,ML,MS Machine Learning,2021,Spring,Spring,2021,2.72,https://linkedin.com/in/student475,Austin
476,SLU00476,First476,Last476,Male,1985-01-03,student476@slu.edu,+1-314-555-0476,Iran,Citizen,0,CYS,MS Cyber Security,2022,Summer,Summer,2022,2.73,https://linkedin.com/in/student476,Atlanta
477,SLU00477,First477,Last477,Male,1985-01-02,student477@slu.edu,+1-314-555-0477,Turkey,F1,1,BA,MS Business Analytics,2023,Fall,Fall,2023,2.74,https://linkedin.com/in/student477,San Jose
478,SLU00478,First478,Last478,Male,1985-01-01,student478@slu.edu,+1-314-555-0478,Kenya,GreenCard,0,DA,MS Data Analytics,2024,Spring,Spring,2024,2.75,https://linkedin.com/in/student478,Boston
479,SLU00479,First479,Last479,Male,1984-12-31,student479@slu.edu,+1-314-555-0479,Mexico,Citizen,1,ST,MS Statistics,2025,Summer,Summer,2025,2.76,https://linkedin.com/in/student479,Phoenix
480,SLU00480,First480,Last480,Male,1984-12-30,student480@slu.edu,+1-314-555-0480,India,F1,0,CS,MS Computer Science,2020,Fall,Fall,2020,2.77,https://linkedin.com/in/student480,St. Louis
481,SLU00481,First481,Last481,Male,1984-12-29,student481@slu.edu,+1-314-555-0481,USA,GreenCard,1,IS,MS Information Systems,2021,Spring,Spring,2021,2.78,https://linkedin.com/in/student481,Chicago
482,SLU00482,First482,Last482,Male,1984-12-28,student482@slu.edu,+1-314-555-0482,China,Citizen,0,AI,MS Artificial Intelligence,2022,Summer,Summer,2022,2.79,https://linkedin.com/in/student482,Dallas
483,SLU00483,First483,Last483,Male,1984-12-27,student483@slu.edu,+1-314-555-0483,Nigeria,F1,1,ML,MS Machine Learning,2023,Fall,Fall,2023,2.80,https://linkedin.com/in/student483,New York
