contact_key,contact_employee_id,employer_key,first_name,last_name,title,email,phone,linkedin_url,department,role_type,is_alumni_flag,alumni_student_key,relationship_start_date,relationship_status,preferred_contact_method,notes,created_at,updated_at,source
309,E309-C309,309,ContactFirst309,ContactLast309,"Engineering Manager",contact309@company309.com,+1-636-555-0309,https://linkedin.com/in/contact309,Data,Other,1,309,2020-11-05,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
310,E310-C310,310,ContactFirst310,ContactLast310,"Data Manager",contact310@company310.com,+1-636-555-0310,https://linkedin.com/in/contact310,IT,Recruiter,0,310,2020-11-06,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
311,E311-C311,311,ContactFirst311,ContactLast311,"Director HR",contact311@company311.com,+1-636-555-0311,https://linkedin.com/in/contact311,Operations,HiringManager,1,311,2020-11-07,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
312,E312-C312,312,ContactFirst312,ContactLast312,Recruiter,contact312@company312.com,+1-636-555-0312,https://linkedin.com/in/contact312,HR,Alumni,0,312,2020-11-08,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
313,E313-C313,313,ContactFirst313,ContactLast313,"Sr Recruiter",contact313@company313.com,+1-636-555-0313,https://linkedin.com/in/contact313,TA,HR,1,313,2020-11-09,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
314,E314-C314,314,ContactFirst314,ContactLast314,"Talent Partner",contact314@company314.com,+1-636-555-0314,https://linkedin.com/in/contact314,Engineering,Other,0,314,2020-11-10,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
315,E315-C315,315,ContactFirst315,ContactLast315,"Engineering Manager",contact315@company315.com,+1-636-555-0315,https://linkedin.com/in/contact315,Data,Recruiter,1,315,2020-11-11,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
316,E316-C316,316,ContactFirst316,ContactLast316,"Data Manager",contact316@company316.com,+1-636-555-0316,https://linkedin.com/in/contact316,IT,HiringManager,0,316,2020-11-12,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
317,E317-C317,317,ContactFirst317,ContactLast317,"Director HR",contact317@company317.com,+1-636-555-0317,https://linkedin.com/in/contact317,Operations,Alumni,1,317,2020-11-13,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
318,E318-C318,318,ContactFirst318,ContactLast318,Recruiter,contact318@company318.com,+1-636-555-0318,https://linkedin.com/in/contact318,HR,HR,0,318,2020-11-14,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
319,E319-C319,319,ContactFirst319,ContactLast319,"Sr Recruiter",contact319@company319.com,+1-636-555-0319,https://linkedin.com/in/contact319,TA,Other,1,319,2020-11-15,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
320,E320-C320,320,ContactFirst320,ContactLast320,"Talent Partner",contact320@company320.com,+1-636-555-0320,https://linkedin.com/in/contact320,Engineering,Recruiter,0,320,2020-11-16,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
321,E321-C321,321,ContactFirst321,ContactLast321,"Engineering Manager",contact321@company321.com,+1-636-555-0321,https://linkedin.com/in/contact321,Data,HiringManager,1,321,2020-11-17,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
322,E322-C322,322,ContactFirst322,ContactLast322,"Data Manager",contact322@company322.com,+1-636-555-0322,https://linkedin.com/in/contact322,IT,Alumni,0,322,2020-11-18,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
323,E323-C323,323,ContactFirst323,ContactLast323,"Director HR",contact323@company323.com,+1-636-555-0323,https://linkedin.com/in/contact323,Operations,HR,1,323,2020-11-19,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
324,E324-C324,324,ContactFirst324,ContactLast324,Recruiter,contact324@company324.com,+1-636-555-0324,https://linkedin.com/in/contact324,HR,Other,0,324,2020-11-20,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
325,E325-C325,325,ContactFirst325,ContactLast325,"Sr Recruiter",contact325@company325.com,+1-636-555-0325,https://linkedin.com/in/contact325,TA,Recruiter,1,325,2020-11-21,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
326,E326-C326,326,ContactFirst326,ContactLast326,"Talent Partner",contact326@company326.com,+1-636-555-0326,https://linkedin.com/in/contact326,Engineering,HiringManager,0,326,2020-11-22,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
327,E327-C327,327,ContactFirst327,ContactLast327,"Engineering Manager",contact327@company327.com,+1-636-555-0327,https://linkedin.com/in/contact327,Data,Alumni,1,327,2020-11-23,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
328,E328-C328,328,ContactFirst328,ContactLast328,"Data Manager",contact328@company328.com,+1-636-555-0328,https://linkedin.com/in/contact328,IT,HR,0,328,2020-11-24,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
329,E329-C329,329,ContactFirst329,ContactLast329,"Director HR",contact329@company329.com,+1-636-555-0329,https://linkedin.com/in/contact329,Operations,Other,1,329,2020-11-25,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
330,E330-C330,330,ContactFirst330,ContactLast330,Recruiter,contact330@company330.com,+1-636-555-0330,https://linkedin.com/in/contact330,HR,Recruiter,0,330,2020-11-26,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
331,E331-C331,331,ContactFirst331,ContactLast331,"Sr Recruiter",contact331@company331.com,+1-636-555-0331,https://linkedin.com/in/contact331,TA,HiringManager,1,331,2020-11-27,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
332,E332-C332,332,ContactFirst332,ContactLast332,"Talent Partner",contact332@company332.com,+1-636-555-0332,https://linkedin.com/in/contact332,Engineering,Alumni,0,332,2020-11-28,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
333,E333-C333,333,ContactFirst333,ContactLast333,"Engineering Manager",contact333@company333.com,+1-636-555-0333,https://linkedin.com/in/contact333,Data,HR,1,333,2020-11-29,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
334,E334-C334,334,ContactFirst334,ContactLast334,"Data Manager",contact334@company334.com,+1-636-555-0334,https://linkedin.com/in/contact334,IT,Other,0,334,2020-11-30,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
335,E335-C335,335,ContactFirst335,ContactLast335,"Director HR",contact335@company335.com,+1-636-555-0335,https://linkedin.com/in/contact335,Operations,Recruiter,1,335,2020-12-01,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
336,E336-C336,336,ContactFirst336,ContactLast336,Recruiter,contact336@company336.com,+1-636-555-0336,https://linkedin.com/in/contact336,HR,HiringManager,0,336,2020-12-02,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
337,E337-C337,337,ContactFirst337,ContactLast337,"Sr Recruiter",contact337@company337.com,+1-636-555-0337,https://linkedin.com/in/contact337,TA,Alumni,1,337,2020-12-03,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
338,E338-C338,338,ContactFirst338,ContactLast338,"Talent Partner",contact338@company338.com,+1-636-555-0338,https://linkedin.com/in/contact338,Engineering,HR,0,338,2020-12-04,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
339,E339-C339,339,ContactFirst339,ContactLast339,"Engineering Manager",contact339@company339.com,+1-636-555-0339,https://linkedin.com/in/contact339,Data,Other,1,339,2020-12-05,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
340,E340-C340,340,ContactFirst340,ContactLast340,"Data Manager",contact340@company340.com,+1-636-555-0340,https://linkedin.com/in/contact340,IT,Recruiter,0,340,2020-12-06,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
341,E341-C341,341,ContactFirst341,ContactLast341,"Director HR",contact341@company341.com,+1-636-555-0341,https://linkedin.com/in/contact341,Operations,HiringManager,1,341,2020-12-07,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
342,E342-C342,342,ContactFirst342,ContactLast342,Recruiter,contact342@company342.com,+1-636-555-0342,https://linkedin.com/in/contact342,HR,Alumni,0,342,2020-12-08,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
343,E343-C343,343,ContactFirst343,ContactLast343,"Sr Recruiter",contact343@company343.com,+1-636-555-0343,https://linkedin.com/in/contact343,TA,HR,1,343,2020-12-09,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
344,E344-C344,344,ContactFirst344,ContactLast344,"Talent Partner",contact344@company344.com,+1-636-555-0344,https://linkedin.com/in/contact344,Engineering,Other,0,344,2020-12-10,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
345,E345-C345,345,ContactFirst345,ContactLast345,"Engineering Manager",contact345@company345.com,+1-636-555-0345,https://linkedin.com/in/contact345,Data,Recruiter,1,345,2020-12-11,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
346,E346-C346,346,ContactFirst346,ContactLast346,"Data Manager",contact346@company346.com,+1-636-555-0346,https://linkedin.com/in/contact346,IT,HiringManager,0,346,2020-12-12,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
347,E347-C347,347,ContactFirst347,ContactLast347,"Director HR",contact347@company347.com,+1-636-555-0347,https://linkedin.com/in/contact347,Operations,Alumni,1,347,2020-12-13,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
348,E348-C348,348,ContactFirst348,ContactLast348,Recruiter,contact348@company348.com,+1-636-555-0348,https://linkedin.com/in/contact348,HR,HR,0,348,2020-12-14,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
349,E349-C349,349,ContactFirst349,ContactLast349,"Sr Recruiter",contact349@company349.com,+1-636-555-0349,https://linkedin.com/in/contact349,TA,Other,1,349,2020-12-15,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
350,E350-C350,350,ContactFirst350,ContactLast350,"Talent Partner",contact350@company350.com,+1-636-555-0350,https://linkedin.com/in/contact350,Engineering,Recruiter,0,350,2020-12-16,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
351,E351-C351,351,ContactFirst351,ContactLast351,"Engineering Manager",contact351@company351.com,+1-636-555-0351,https://linkedin.com/in/contact351,Data,HiringManager,1,351,2020-12-17,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
352,E352-C352,352,ContactFirst352,ContactLast352,"Data Manager",contact352@company352.com,+1-636-555-0352,https://linkedin.com/in/contact352,IT,Alumni,0,352,2020-12-18,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
353,E353-C353,353,ContactFirst353,ContactLast353,"Director HR",contact353@company353.com,+1-636-555-0353,https://linkedin.com/in/contact353,Operations,HR,1,353,2020-12-19,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
354,E354-C354,354,ContactFirst354,ContactLast354,Recruiter,contact354@company354.com,+1-636-555-0354,https://linkedin.com/in/contact354,HR,Other,0,354,2020-12-20,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
355,E355-C355,355,ContactFirst355,ContactLast355,"Sr Recruiter",contact355@company355.com,+1-636-555-0355,https://linkedin.com/in/contact355,TA,Recruiter,1,355,2020-12-21,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
356,E356-C356,356,ContactFirst356,ContactLast356,"Talent Partner",contact356@company356.com,+1-636-555-0356,https://linkedin.com/in/contact356,Engineering,HiringManager,0,356,2020-12-22,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
357,E357-C357,357,ContactFirst357,ContactLast357,"Engineering Manager",contact357@company357.com,+1-636-555-0357,https://linkedin.com/in/contact357,Data,Alumni,1,357,2020-12-23,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
358,E358-C358,358,ContactFirst358,ContactLast358,"Data Manager",contact358@company358.com,+1-636-555-0358,https://linkedin.com/in/contact358,IT,HR,0,358,2020-12-24,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
359,E359-C359,359,ContactFirst359,ContactLast359,"Director HR",contact359@company359.com,+1-636-555-0359,https://linkedin.com/in/contact359,Operations,Other,1,359,2020-12-25,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
360,E360-C360,360,ContactFirst360,ContactLast360,Recruiter,contact360@company360.com,+1-636-555-0360,https://linkedin.com/in/contact360,HR,Recruiter,0,360,2020-12-26,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
361,E361-C361,361,ContactFirst361,ContactLast361,"Sr Recruiter",contact361@company361.com,+1-636-555-0361,https://linkedin.com/in/contact361,TA,HiringManager,1,361,2020-12-27,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
362,E362-C362,362,ContactFirst362,ContactLast362,"Talent Partner",contact362@company362.com,+1-636-555-0362,https://linkedin.com/in/contact362,Engineering,Alumni,0,362,2020-12-28,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
363,E363-C363,363,ContactFirst363,ContactLast363,"Engineering Manager",contact363@company363.com,+1-636-555-0363,https://linkedin.com/in/contact363,Data,HR,1,363,2020-12-29,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
364,E364-C364,364,ContactFirst364,ContactLast364,"Data Manager",contact364@company364.com,+1-636-555-0364,https://linkedin.com/in/contact364,IT,Other,0,364,2020-12-30,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
365,E365-C365,365,ContactFirst365,ContactLast365,"Director HR",contact365@company365.com,+1-636-555-0365,https://linkedin.com/in/contact365,Operations,Recruiter,1,365,2020-12-31,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
366,E366-C366,366,ContactFirst366,ContactLast366,Recruiter,contact366@company366.com,+1-636-555-0366,https://linkedin.com/in/contact366,HR,HiringManager,0,366,2021-01-01,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
367,E367-C367,367,ContactFirst367,ContactLast367,"Sr Recruiter",contact367@company367.com,+1-636-555-0367,https://linkedin.com/in/contact367,TA,Alumni,1,367,2021-01-02,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
368,E368-C368,368,ContactFirst368,ContactLast368,"Talent Partner",contact368@company368.com,+1-636-555-0368,https://linkedin.com/in/contact368,Engineering,HR,0,368,2021-01-03,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
369,E369-C369,369,ContactFirst369,ContactLast369,"Engineering Manager",contact369@company369.com,+1-636-555-0369,https://linkedin.com/in/contact369,Data,Other,1,369,2021-01-04,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
370,E370-C370,370,ContactFirst370,ContactLast370,"Data Manager",contact370@company370.com,+1-636-555-0370,https://linkedin.com/in/contact370,IT,Recruiter,0,370,2021-01-05,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
371,E371-C371,371,ContactFirst371,ContactLast371,"Director HR",contact371@company371.com,+1-636-555-0371,https://linkedin.com/in/contact371,Operations,HiringManager,1,371,2021-01-06,DoNotContact,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
372,E372-C372,372,ContactFirst372,ContactLast372,Recruiter,contact372@company372.com,+1-636-555-0372,https://linkedin.com/in/contact372,HR,Alumni,0,372,2021-01-07,Active,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
373,E373-C373,373,ContactFirst373,ContactLast373,"Sr Recruiter",contact373@company373.com,+1-636-555-0373,https://linkedin.com/in/contact373,TA,HR,1,373,2021-01-08,Dormant,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
374,E374-C374,374,ContactFirst374,ContactLast374,"Talent Partner",contact374@company374.com,+1-636-555-0374,https://linkedin.com/in/contact374,Engineering,Other,0,374,2021-01-09,DoNotContact,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
375,E375-C375,375,ContactFirst375,ContactLast375,"Engineering Manager",contact375@company375.com,+1-636-555-0375,https://linkedin.com/in/contact375,Data,Recruiter,1,375,2021-01-10,Active,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
376,E376-C376,376,ContactFirst376,ContactLast376,"Data Manager",contact376@company376.com,+1-636-555-0376,https://linkedin.com/in/contact376,IT,HiringManager,0,376,2021-01-11,Dormant,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
377,E377-C377,377,ContactFirst377,ContactLast377,"Director HR",contact377@company377.com,+1-636-555-0377,https://linkedin.com/in/contact377,Operations,Alumni,1,377,2021-01-12,DoNotContact,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
378,E378-C378,378,ContactFirst378,ContactLast378,Recruiter,contact378@company378.com,+1-636-555-0378,https://linkedin.com/in/contact378,HR,HR,0,378,2021-01-13,Active,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Event
379,E379-C379,379,ContactFirst379,ContactLast379,"Sr Recruiter",contact379@company379.com,+1-636-555-0379,https://linkedin.com/in/contact379,TA,Other,1,379,2021-01-14,Dormant,Other,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Other
380,E380-C380,380,ContactFirst380,ContactLast380,"Talent Partner",contact380@company380.com,+1-636-555-0380,https://linkedin.com/in/contact380,Engineering,Recruiter,0,380,2021-01-15,DoNotContact,Email,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",CareerFair
381,E381-C381,381,ContactFirst381,ContactLast381,"Engineering Manager",contact381@company381.com,+1-636-555-0381,https://linkedin.com/in/contact381,Data,HiringManager,1,381,2021-01-16,Active,Phone,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Referral
382,E382-C382,382,ContactFirst382,ContactLast382,"Data Manager",contact382@company382.com,+1-636-555-0382,https://linkedin.com/in/contact382,IT,Alumni,0,382,2021-01-17,Dormant,LinkedIn,"No notes","2025-11-07 07:53:58","2025-11-07 07:53:58",Cold
